date,team,carm_post,carm_pre,carm_prob,elo_post,elo_pre,elo_prob,margin,score,won,make,won_prior,carm_prior,conference,margin_prior,score_prior
2016-03-02,BOS,1617.213259,1607.799655,0.707519163,1608.584254,1596.350854,0.63534632,23,116,Yes,y,No,28.721719,East,-5,114
2016-03-04,BOS,1617.951526,1617.213259,0.883018699,1609.356592,1608.584254,0.878225505,1,105,Yes,y,Yes,10.151871,East,23,116
2016-03-05,BOS,1610.77421,1617.951526,0.277571083,1601.651562,1609.356592,0.294881703,-17,103,No,y,Yes,-6.439049,East,1,105
2016-03-09,BOS,1619.094893,1610.77421,0.713762798,1609.754346,1601.651562,0.720172867,20,116,Yes,y,No,1.143367,East,-17,103
2016-03-11,BOS,1608.38592,1619.094893,0.72975872,1599.069315,1609.754346,0.728735562,-4,98,No,y,Yes,-2.38829,East,20,116
2016-03-15,BOS,1601.748131,1608.38592,0.47750982,1592.78214,1599.069315,0.457322329,-5,98,No,y,No,-17.346762,East,-4,98
2016-03-16,BOS,1585.123727,1601.748131,0.492508182,1572.299192,1592.78214,0.577914239,-21,109,No,y,No,-23.262193,East,-5,98
2016-03-18,BOS,1576.306228,1585.123727,0.368451905,1565.601742,1572.299192,0.292350809,-14,91,No,y,No,-25.441903,East,-21,109
2016-03-20,BOS,1579.981254,1576.306228,0.833032702,1569.832609,1565.601742,0.811062228,15,120,Yes,y,No,-5.142473,East,-14,91
2016-03-21,BOS,1583.127419,1579.981254,0.826190622,1572.854121,1569.832609,0.832259757,11,107,Yes,y,Yes,6.821191,East,15,120
2016-03-23,BOS,1593.215453,1583.127419,0.553566703,1582.880119,1572.854121,0.555776409,12,91,Yes,y,Yes,13.234199,East,11,107
2016-03-26,BOS,1595.324656,1593.215453,0.77842221,1585.574295,1582.880119,0.72635504,3,102,Yes,y,Yes,12.197237,East,12,91
2016-03-28,BOS,1581.260177,1595.324656,0.39910299,1574.509244,1585.574295,0.32691177,-24,90,No,y,Yes,-11.955276,East,3,102
2016-03-31,BOS,1575.118606,1581.260177,0.388109587,1568.65152,1574.509244,0.373226778,-7,109,No,y,No,-20.20605,East,-24,90
2016-12-29,BOS,1579.637449,1583.375071,0.274344855,1580.57759,1583.97509,0.252774041,-6,118,No,y,No,20.651192,East,-7,109
2016-12-30,BOS,1581.14624,1579.637449,0.834694084,1582.563576,1580.57759,0.789719122,3,117,Yes,y,No,-2.228831,East,-6,118
2017-01-03,BOS,1588.038856,1581.14624,0.658468661,1590.264835,1582.563576,0.625396407,11,115,Yes,y,Yes,8.401407,East,3,117
2017-01-06,BOS,1589.245142,1588.038856,0.87842172,1591.17521,1590.264835,0.905430132,4,110,Yes,y,Yes,8.098902,East,11,115
2017-01-07,BOS,1593.072622,1589.245142,0.770327299,1593.888655,1591.17521,0.829914996,9,117,Yes,y,Yes,5.033766,East,4,110
2017-01-10,BOS,1588.017751,1593.072622,0.309430176,1588.503401,1593.888655,0.326423827,-8,106,No,y,Yes,-1.227391,East,9,117
2017-01-11,BOS,1592.283093,1588.017751,0.747804811,1593.066216,1588.503401,0.732764861,9,117,Yes,y,No,-0.789529,East,-8,106
2017-01-13,BOS,1597.380758,1592.283093,0.478734596,1598.58955,1593.066216,0.445751178,2,103,Yes,y,Yes,9.363007,East,9,117
2017-01-16,BOS,1602.286578,1597.380758,0.730822674,1603.353679,1598.58955,0.737504847,10,108,Yes,y,Yes,10.003485,East,2,103
2017-01-18,BOS,1579.078366,1602.286578,0.825861364,1579.241366,1603.353679,0.84120159,-11,106,No,y,Yes,-18.302392,East,10,108
2017-01-21,BOS,1566.719612,1579.078366,0.793927765,1567.924076,1579.241366,0.75487507,-4,123,No,y,No,-35.566966,East,-11,106
2017-01-24,BOS,1553.582734,1566.719612,0.490459308,1558.016702,1567.924076,0.390665336,-15,108,No,y,No,-25.495632,East,-4,123
2017-01-25,BOS,1566.40495,1553.582734,0.437957948,1568.011262,1558.016702,0.53685575,11,120,Yes,y,No,-0.314662,East,-15,108
2017-01-27,BOS,1572.89893,1566.40495,0.820179164,1574.203382,1568.011262,0.827539533,30,128,Yes,y,Yes,19.316196,East,11,120
2017-01-28,BOS,1579.010766,1572.89893,0.513244295,1580.38546,1574.203382,0.508845802,4,112,Yes,y,Yes,12.605816,East,30,128
2017-01-30,BOS,1581.385853,1579.010766,0.779304663,1582.879154,1580.38546,0.769778437,4,113,Yes,y,Yes,8.486923,East,4,112
2017-02-01,BOS,1585.10735,1581.385853,0.703790082,1587.135198,1582.879154,0.66819335,5,109,Yes,y,Yes,6.096584,East,4,113
2017-02-03,BOS,1586.44871,1585.10735,0.888277015,1588.739832,1587.135198,0.868964853,6,113,Yes,y,Yes,5.062857,East,5,109
2017-02-05,BOS,1590.639209,1586.44871,0.67249749,1592.948726,1588.739832,0.671287839,5,107,Yes,y,Yes,5.531859,East,6,113
2017-02-08,BOS,1574.112152,1590.639209,0.566075146,1575.748491,1592.948726,0.583181897,-16,92,No,y,Yes,-12.336558,East,5,107
2017-02-09,BOS,1586.1135,1574.112152,0.413476539,1586.440399,1575.748491,0.462313821,9,120,Yes,y,No,-4.525709,East,-16,92
2017-02-11,BOS,1600.998548,1586.1135,0.285038387,1600.14221,1586.440399,0.323026756,8,112,Yes,y,Yes,26.886396,East,9,120
2017-02-13,BOS,1612.50154,1600.998548,0.524261065,1611.638958,1600.14221,0.524465816,13,111,Yes,y,Yes,26.38804,East,8,112
2017-02-15,BOS,1614.827374,1612.50154,0.842116697,1613.610952,1611.638958,0.863554418,8,116,Yes,y,Yes,13.828826,East,13,111
2017-02-16,BOS,1610.973181,1614.827374,0.481645542,1609.007789,1613.610952,0.552688636,-1,103,No,y,Yes,-1.528359,East,8,116
2017-02-24,BOS,1601.867608,1610.973181,0.450763312,1599.674136,1609.007789,0.459781503,-10,97,No,y,No,-12.959766,East,-1,103
2017-02-26,BOS,1608.897458,1601.867608,0.53626785,1607.025025,1599.674136,0.519527598,6,104,Yes,y,No,-2.075723,East,-10,97
2017-02-27,BOS,1582.852513,1608.897458,0.770435438,1578.984571,1607.025025,0.802746535,-16,98,No,y,Yes,-19.015095,East,6,104
2017-03-01,BOS,1587.765784,1582.852513,0.591563334,1584.107169,1578.984571,0.577436292,4,103,Yes,y,No,-21.131674,East,-16,98
2017-03-03,BOS,1597.782407,1587.765784,0.665094507,1593.405822,1584.107169,0.685439154,20,115,Yes,y,Yes,14.929894,East,4,103
2017-03-05,BOS,1590.03664,1597.782407,0.638133498,1585.622305,1593.405822,0.640324423,-3,106,No,y,Yes,2.270856,East,20,115
2017-03-06,BOS,1582.031118,1590.03664,0.339919567,1576.250976,1585.622305,0.387493358,-14,102,No,y,No,-15.751289,East,-3,106
2017-12-02,BOS,1630.106461,1628.936432,0.892427086,1623.181028,1622.083582,0.898408113,5,116,Yes,y,Yes,4.999018,East,-14,102
2017-12-04,BOS,1634.445806,1630.106461,0.769889958,1627.601908,1623.181028,0.766151649,11,111,Yes,y,Yes,5.509374,East,5,116
2017-12-06,BOS,1636.534054,1634.445806,0.846445395,1629.851801,1627.601908,0.836011353,7,97,Yes,y,Yes,6.427593,East,11,111
2017-12-08,BOS,1632.514404,1636.534054,0.383266559,1625.884223,1629.851801,0.379160017,-3,102,No,y,Yes,-1.931402,East,7,97
2017-12-10,BOS,1641.732641,1632.514404,0.54477157,1635.289318,1625.884223,0.53741077,10,91,Yes,y,No,5.198587,East,-3,102
2017-12-11,BOS,1611.131131,1641.732641,0.72985848,1606.663513,1635.289318,0.699263014,-23,85,No,y,Yes,-21.383273,East,10,91
2017-12-13,BOS,1614.280083,1611.131131,0.76326236,1610.402997,1606.663513,0.725538162,6,124,Yes,y,No,-27.452558,East,-23,85
2017-12-15,BOS,1594.555177,1614.280083,0.730255999,1591.177324,1610.402997,0.71852188,-12,95,No,y,Yes,-16.575954,East,6,124
2017-12-16,BOS,1601.032479,1594.555177,0.640561456,1597.973288,1591.177324,0.625934108,9,102,Yes,y,No,-13.247604,East,-12,95
2017-12-18,BOS,1604.518731,1601.032479,0.555400757,1602.697881,1597.973288,0.436343962,1,112,Yes,y,Yes,9.963554,East,9,102
2017-12-20,BOS,1597.129168,1604.518731,0.764516384,1595.669453,1602.697881,0.741877305,-1,89,No,y,Yes,-3.903311,East,1,112
2017-12-21,BOS,1587.285133,1597.129168,0.504418827,1584.875852,1595.669453,0.541589544,-9,93,No,y,No,-17.233598,East,-1,89
2017-12-23,BOS,1592.257733,1587.285133,0.840378642,1591.417879,1584.875852,0.796962125,25,117,Yes,y,No,-4.871435,East,-9,93
2017-12-25,BOS,1577.385008,1592.257733,0.714581795,1576.590261,1591.417879,0.713188607,-8,103,No,y,Yes,-9.900125,East,25,117
2017-12-27,BOS,1588.013327,1577.385008,0.513713303,1586.111383,1576.590261,0.55451452,11,102,Yes,y,No,-4.244406,East,-8,103
2017-12-28,BOS,1592.764942,1588.013327,0.43392429,1589.64057,1586.111383,0.551004439,1,99,Yes,y,Yes,15.379934,East,11,102
2017-12-31,BOS,1594.455274,1592.764942,0.817342537,1591.509218,1589.64057,0.800592417,3,108,Yes,y,Yes,6.441947,East,1,99
2018-02-02,BOS,1595.517332,1593.691713,0.880228244,1589.405926,1587.225085,0.859747609,9,119,Yes,y,Yes,2.75239,East,3,108
2018-02-04,BOS,1597.801403,1595.517332,0.686647077,1591.715295,1589.405926,0.683715848,1,97,Yes,y,Yes,4.10969,East,9,119
2018-02-06,BOS,1589.341064,1597.801403,0.290326203,1583.443245,1591.715295,0.284809746,-20,91,No,y,Yes,-6.176268,East,1,97
2018-02-08,BOS,1598.543359,1589.341064,0.428717412,1593.216171,1583.443245,0.402701205,6,110,Yes,y,No,0.741956,East,-20,91
2018-02-09,BOS,1586.546827,1598.543359,0.689630259,1580.131049,1593.216171,0.729458094,-6,91,No,y,Yes,-2.794237,East,6,110
2018-02-11,BOS,1557.222632,1586.546827,0.724708238,1551.458492,1580.131049,0.714410734,-22,99,No,y,No,-41.320727,East,-6,91
2018-02-14,BOS,1543.112469,1557.222632,0.629686028,1537.444438,1551.458492,0.626626286,-10,119,No,y,No,-43.434358,East,-22,99
2018-02-23,BOS,1555.172519,1543.112469,0.485861999,1549.787234,1537.444438,0.47655574,12,110,Yes,y,No,-2.050113,East,-10,119
2018-02-24,BOS,1564.970601,1555.172519,0.497421062,1558.413823,1549.787234,0.545609532,9,121,Yes,y,Yes,21.858132,East,12,110
2018-02-26,BOS,1567.508903,1564.970601,0.856168522,1561.143506,1558.413823,0.846623907,11,109,Yes,y,Yes,12.336384,East,9,121
2018-02-28,BOS,1577.306238,1567.508903,0.731638542,1572.957813,1561.143506,0.685267008,28,134,Yes,y,Yes,12.335637,East,11,109
2018-03-03,BOS,1575.820443,1577.306238,0.163085186,1571.402309,1572.957813,0.169800763,-3,120,No,y,Yes,8.31154,East,28,134
2018-03-05,BOS,1584.984044,1575.820443,0.646708298,1581.580653,1571.402309,0.61453745,16,105,Yes,y,No,7.677806,East,-3,120
2018-03-08,BOS,1597.415732,1584.984044,0.367175609,1593.618589,1581.580653,0.381560379,8,117,Yes,y,Yes,21.595289,East,16,105
2018-03-11,BOS,1589.43439,1597.415732,0.718407228,1585.776279,1593.618589,0.710347744,-2,97,No,y,Yes,4.450346,East,8,117
2018-03-14,BOS,1582.245629,1589.43439,0.752109416,1579.377897,1585.776279,0.6988859,-1,124,No,y,No,-15.170103,East,-2,97
2018-03-16,BOS,1588.403191,1582.245629,0.655437377,1585.373957,1579.377897,0.663028227,9,92,Yes,y,No,-1.031199,East,-1,124
2018-03-18,BOS,1572.765609,1588.403191,0.49577228,1572.306504,1585.373957,0.429600961,-19,89,No,y,Yes,-9.48002,East,9,92
2018-03-20,BOS,1576.202875,1572.765609,0.560440451,1575.339657,1572.306504,0.602993158,1,100,Yes,y,No,-12.200316,East,-19,89
2018-03-23,BOS,1588.141334,1576.202875,0.269392202,1586.911886,1575.339657,0.283656297,5,105,Yes,y,Yes,15.375725,East,1,100
2018-03-25,BOS,1594.01692,1588.141334,0.701518973,1593.127974,1586.911886,0.686919635,11,104,Yes,y,Yes,17.814045,East,5,105
2018-03-26,BOS,1597.692379,1594.01692,0.764472935,1596.122914,1593.127974,0.802877688,8,102,Yes,y,Yes,9.551045,East,11,104
2018-03-28,BOS,1607.263544,1597.692379,0.265220814,1605.264166,1596.122914,0.2862543,3,97,Yes,y,Yes,13.246624,East,8,102
2018-03-31,BOS,1618.162231,1607.263544,0.504012566,1615.354349,1605.264166,0.533327687,11,110,Yes,y,Yes,20.469852,East,3,97
2018-04-03,BOS,1611.814733,1618.162231,0.501429731,1609.173647,1615.354349,0.491068214,-4,102,No,y,Yes,4.551189,East,11,110
2018-04-04,BOS,1603.816017,1611.814733,0.294474593,1601.29001,1609.173647,0.290865054,-18,78,No,y,No,-14.346214,East,-4,102
2018-04-06,BOS,1605.441024,1603.816017,0.877048713,1603.026529,1601.29001,0.869580046,7,111,Yes,y,No,-6.373709,East,-18,78
2018-04-08,BOS,1585.394649,1605.441024,0.900132466,1583.400221,1603.026529,0.893645371,-6,106,No,y,Yes,-18.421368,East,7,111
2018-04-10,BOS,1573.592553,1585.394649,0.505560216,1571.767556,1583.400221,0.499880639,-12,101,No,y,No,-31.848471,East,-6,106
2018-12-01,BOS,1624.087679,1611.399949,0.389117391,1586.304605,1574.407472,0.417249972,9,118,Yes,y,Yes,17.408108,East,-12,101
2018-12-06,BOS,1627.962515,1624.087679,0.880938298,1591.556871,1586.304605,0.844094805,28,128,Yes,y,Yes,16.562566,East,9,118
2018-12-08,BOS,1639.32142,1627.962515,0.804700965,1608.338638,1591.556871,0.726219574,56,133,Yes,y,Yes,15.233741,East,28,128
2018-12-10,BOS,1643.971829,1639.32142,0.777268869,1614.82725,1608.338638,0.703436088,13,113,Yes,y,Yes,16.009314,East,56,133
2018-12-12,BOS,1648.974516,1643.971829,0.620314951,1620.370543,1614.82725,0.586926587,5,130,Yes,y,Yes,9.653096,East,13,113
2018-12-14,BOS,1650.714962,1648.974516,0.930174249,1622.664685,1620.370543,0.910496689,21,129,Yes,y,Yes,6.743133,East,5,130
2018-12-15,BOS,1639.71237,1650.714962,0.549553084,1610.828817,1622.664685,0.580522583,-9,104,No,y,Yes,-9.262146,East,21,129
2018-12-19,BOS,1614.942741,1639.71237,0.914591649,1586.581451,1610.828817,0.908757445,-8,103,No,y,No,-35.772221,East,-9,104
2018-12-21,BOS,1599.587625,1614.942741,0.593603653,1571.797584,1586.581451,0.577190496,-13,107,No,y,No,-40.124745,East,-8,103
2018-12-23,BOS,1604.972936,1599.587625,0.775476205,1578.342614,1571.797584,0.734332274,16,119,Yes,y,No,-9.969805,East,-13,107
2018-12-25,BOS,1610.420031,1604.972936,0.648671181,1584.135036,1578.342614,0.630226353,7,121,Yes,y,Yes,10.832406,East,16,119
2018-12-27,BOS,1601.178576,1610.420031,0.383058211,1575.833828,1584.135036,0.350395741,-14,113,No,y,Yes,-3.79436,East,7,121
2018-12-29,BOS,1610.744809,1601.178576,0.506761786,1585.271486,1575.833828,0.511983448,9,112,Yes,y,No,0.324778,East,-14,113
2018-12-31,BOS,1602.395922,1610.744809,0.442603382,1578.337839,1585.271486,0.38032538,-9,111,No,y,Yes,1.217346,East,9,112
2019-01-02,BOS,1608.063293,1602.395922,0.735809771,1584.451323,1578.337839,0.718106764,13,115,Yes,y,No,-2.681516,East,-9,111
2019-01-04,BOS,1615.424362,1608.063293,0.749716441,1592.43538,1584.451323,0.73161945,21,114,Yes,y,Yes,13.02844,East,13,115
2019-01-07,BOS,1620.376822,1615.424362,0.822721766,1599.087527,1592.43538,0.770682127,21,116,Yes,y,Yes,12.313529,East,21,114
2019-01-09,BOS,1631.409363,1620.376822,0.696322759,1614.672682,1599.087527,0.594840938,27,135,Yes,y,Yes,15.985001,East,21,116
2019-01-10,BOS,1617.809918,1631.409363,0.487131274,1599.578726,1614.672682,0.528353209,-16,99,No,y,Yes,-2.566904,East,27,135
2019-01-12,BOS,1610.673035,1617.809918,0.667155327,1592.957244,1599.578726,0.633199983,-2,103,No,y,No,-20.736328,East,-16,99
2019-01-14,BOS,1601.399373,1610.673035,0.539147161,1584.018715,1592.957244,0.524119541,-7,102,No,y,No,-16.410545,East,-2,103
2019-01-16,BOS,1610.172606,1601.399373,0.539441738,1592.27029,1584.018715,0.561560312,9,117,Yes,y,No,-0.500429,East,-7,102
2019-01-18,BOS,1612.39868,1610.172606,0.825038464,1594.452718,1592.27029,0.828056115,6,122,Yes,y,Yes,10.999307,East,9,117
2019-01-19,BOS,1618.961711,1612.39868,0.615037883,1600.329406,1594.452718,0.648770106,8,113,Yes,y,Yes,8.789105,East,6,122
2019-01-21,BOS,1622.662698,1618.961711,0.763058991,1604.213295,1600.329406,0.752982504,8,107,Yes,y,Yes,10.264018,East,8,113
2019-01-23,BOS,1624.334015,1622.662698,0.930580877,1606.269825,1604.213295,0.916342942,20,123,Yes,y,Yes,5.372304,East,8,107
2019-01-26,BOS,1617.786923,1624.334015,0.513673081,1599.529789,1606.269825,0.525347556,-4,111,No,y,Yes,-4.875775,East,20,123
2019-01-28,BOS,1621.896054,1617.786923,0.740700316,1603.66644,1599.529789,0.739209,8,112,Yes,y,No,-2.437961,East,-4,111
2019-01-30,BOS,1629.6709,1621.896054,0.797998784,1612.345461,1603.66644,0.777704133,32,126,Yes,y,Yes,11.883977,East,8,112
2019-02-01,BOS,1633.483368,1629.6709,0.820488665,1616.896505,1612.345461,0.790435951,14,113,Yes,y,Yes,11.587314,East,32,126
2019-02-03,BOS,1637.965192,1633.483368,0.653493964,1621.578461,1616.896505,0.640626123,5,134,Yes,y,Yes,8.294292,East,14,113
2019-03-09,BOS,1632.449785,1623.956,0.628140837,1619.166195,1610.386345,0.617807546,13,120,Yes,y,Yes,-1.033583,East,5,134
2019-03-11,BOS,1614.092871,1632.449785,0.483214238,1601.859269,1619.166195,0.46113351,-25,115,No,y,Yes,-9.863129,East,13,120
2019-03-14,BOS,1616.856072,1614.092871,0.788635999,1604.546578,1601.859269,0.793700854,6,126,Yes,y,No,-15.593713,East,-25,115
2019-03-16,BOS,1618.741246,1616.856072,0.876758544,1606.575153,1604.546578,0.868464708,9,129,Yes,y,Yes,4.648375,East,6,126
2019-03-18,BOS,1603.588357,1618.741246,0.691202592,1592.661401,1606.575153,0.65224327,-9,105,No,y,Yes,-13.267715,East,9,129
2019-03-20,BOS,1599.490465,1603.588357,0.38940744,1589.543587,1592.661401,0.30987276,-3,115,No,y,No,-19.250781,East,-9,105
2019-03-23,BOS,1589.573005,1599.490465,0.567257281,1579.920953,1589.543587,0.55450831,-7,117,No,y,No,-14.015352,East,-3,115
2019-03-24,BOS,1568.941359,1589.573005,0.611449853,1556.748793,1579.920953,0.663685989,-19,96,No,y,No,-30.549106,East,-7,117
2019-03-26,BOS,1574.769372,1568.941359,0.688288054,1563.393459,1556.748793,0.651932003,10,116,Yes,y,No,-14.803633,East,-19,96
2019-03-29,BOS,1577.8427,1574.769372,0.6538608,1566.623875,1563.393459,0.639157719,2,114,Yes,y,Yes,8.901341,East,10,116
2019-03-30,BOS,1566.818411,1577.8427,0.442363606,1554.075378,1566.623875,0.49042234,-14,96,No,y,Yes,-7.950961,East,2,114
2015-12-01,BRK,1316.740173,1309.316562,0.380888014,1436.784101,1431.933416,0.553278526,3,94,Yes,n,Yes,17.078153,East,-14,96
2015-12-04,BRK,1309.204586,1316.740173,0.289352782,1424.038876,1436.784101,0.447748958,-17,91,No,n,Yes,-0.111976,East,3,94
2015-12-06,BRK,1306.978519,1309.204586,0.102986271,1420.675774,1424.038876,0.148624131,-16,98,No,n,No,-9.761654,East,-17,91
2015-12-08,BRK,1316.805135,1306.978519,0.35834906,1427.343446,1420.675774,0.520789202,5,110,Yes,n,No,7.600549,East,-16,98
2015-12-10,BRK,1321.171068,1316.805135,0.742695975,1429.988814,1427.343446,0.833674757,9,100,Yes,n,Yes,14.192549,East,5,110
2015-12-12,BRK,1318.063854,1321.171068,0.253845228,1424.454989,1429.988814,0.412497731,-5,100,No,n,Yes,1.258719,East,9,100
2015-12-14,BRK,1304.695845,1318.063854,0.392406896,1400.499282,1424.454989,0.618431868,-23,82,No,n,No,-16.475223,East,-5,100
2015-12-16,BRK,1299.511019,1304.695845,0.361713006,1392.706852,1400.499282,0.503015687,-6,98,No,n,No,-18.552835,East,-23,82
2015-12-18,BRK,1298.0251,1299.511019,0.113536373,1390.453966,1392.706852,0.164180716,-7,97,No,n,No,-6.670745,East,-6,98
2015-12-20,BRK,1283.458397,1298.0251,0.531489479,1370.330451,1390.453966,0.672573932,-15,85,No,n,No,-16.052622,East,-7,97
2015-12-21,BRK,1298.18228,1283.458397,0.095213922,1381.996703,1370.330451,0.178236074,3,105,Yes,n,No,0.15718,East,-15,85
2015-12-23,BRK,1295.230834,1298.18228,0.388188639,1378.684773,1381.996703,0.426549017,-1,118,No,n,Yes,11.772437,East,3,105
2015-12-26,BRK,1286.168699,1295.230834,0.362873604,1365.937125,1378.684773,0.478957477,-15,96,No,n,No,-12.013581,East,-1,118
2015-12-28,BRK,1304.127573,1286.168699,0.136486673,1381.291774,1365.937125,0.199164926,6,111,Yes,n,No,8.896739,East,-15,96
2015-12-30,BRK,1302.221443,1304.127573,0.141652973,1377.934155,1381.291774,0.232651539,-7,93,No,n,Yes,16.052744,East,6,111
2016-01-02,BRK,1316.420184,1302.221443,0.106149948,1389.803654,1377.934155,0.17116039,3,100,Yes,n,No,12.292611,East,-7,93
2016-01-04,BRK,1311.264738,1316.420184,0.296601891,1381.791285,1389.803654,0.428131081,-9,94,No,n,Yes,9.043295,East,3,100
2016-01-06,BRK,1303.968635,1311.264738,0.281491247,1370.685452,1381.791285,0.400382316,-17,74,No,n,No,-12.451549,East,-9,94
2016-01-08,BRK,1298.40152,1303.968635,0.383681202,1362.531742,1370.685452,0.521048279,-6,77,No,n,No,-12.863218,East,-17,74
2016-01-09,BRK,1296.201346,1298.40152,0.110342697,1358.651388,1362.531742,0.182311675,-14,89,No,n,No,-7.767289,East,-6,77
2016-01-11,BRK,1292.90109,1296.201346,0.10562831,1353.689855,1358.651388,0.151734903,-27,79,No,n,No,-5.50043,East,-14,89
2016-01-13,BRK,1301.270723,1292.90109,0.468351512,1361.4352,1353.689855,0.499361843,6,110,Yes,n,No,5.069377,East,-27,79
2016-01-15,BRK,1292.896051,1301.270723,0.383578125,1351.397698,1361.4352,0.444633718,-12,104,No,n,Yes,-0.005039,East,6,110
2016-01-16,BRK,1288.585324,1292.896051,0.130895773,1345.562389,1351.397698,0.171051339,-28,86,No,n,No,-12.685399,East,-12,104
2016-01-18,BRK,1286.931244,1288.585324,0.093511437,1343.233718,1345.562389,0.126883177,-12,100,No,n,No,-5.964807,East,-28,86
2016-01-20,BRK,1284.170434,1286.931244,0.140958167,1338.511736,1343.233718,0.225701784,-13,78,No,n,No,-4.41489,East,-12,100
2016-01-22,BRK,1272.254964,1284.170434,0.366185377,1323.764319,1338.511736,0.436140794,-22,86,No,n,No,-14.67628,East,-13,78
2016-01-24,BRK,1296.311124,1272.254964,0.137170268,1344.025875,1323.764319,0.206450077,10,116,Yes,n,No,12.14069,East,-22,86
2016-01-26,BRK,1291.046744,1296.311124,0.432023354,1338.57143,1344.025875,0.444567478,-4,98,No,n,Yes,18.79178,East,10,116
2016-01-29,BRK,1288.772753,1291.046744,0.124231769,1335.799023,1338.57143,0.148094706,-12,79,No,n,No,-7.538371,East,-4,98
2016-01-30,BRK,1287.900862,1288.772753,0.115721518,1334.315431,1335.799023,0.185139125,-2,103,No,n,No,-3.145882,East,-12,79
2016-03-04,BRK,1314.511399,1306.28025,0.188419542,1345.219491,1337.830775,0.23553501,1,121,Yes,n,No,25.738646,East,-2,103
2016-03-05,BRK,1307.115957,1314.511399,0.317986258,1336.576459,1345.219491,0.36238357,-14,118,No,n,Yes,0.835707,East,1,121
